حجم,ارزش(ریال),بالاترین(ریال),پایین ترین(ریال),آخرین(ریال),اولین(ریال),موقعیتهای باز,درصد تغییر,تعداد مشتریان فعال,تعداد کارگزاران فعال,تعداد خریداران,تعداد فروشندگان,قیمت تسویه (ریال),درصد تغییر قیمت تسویه,تاریخ,تاریخ اعمال,#!ارزش معاملات مشتریان حقیقی(خرید)(ریال),#!ارزش معاملات مشتریان حقیقی(فروش)(ریال),ContractType,StrikePrice,Profitability,ContractDurationDays
4,1230200,500000,30200,30200,300000,95,1,34,13,3,4,307550,38.49,1399/10/24,1399/10/30,1230200,1230200,C,122000000,0,6
1,10999000,10999000,10999000,10999000,10999000,36,0,18,9,1,1,10999000,22.21,1399/10/24,1399/10/30,10999000,10999000,P,122000000,1,6
1,7500000,7500000,7500000,7500000,7500000,48,0,18,10,1,1,7500000,30.0,1399/10/24,1399/10/30,7500000,7500000,C,102000000,0,6
2,800000,500000,300000,500000,300000,58,2,15,9,1,2,400000,2.56,1399/10/24,1399/10/30,800000,800000,P,102000000,0,6
0,0,0,0,0,0,404,0,62,20,0,0,400000,0.0,1399/10/25,1399/10/30,0,0,C,126000000,0,5
57,967320500,18500000,16000000,18000000,17500000,373,-15,34,14,7,7,16970536,14.65,1399/10/25,1399/10/30,967320500,967320500,P,126000000,1,5
0,0,0,0,0,0,292,0,44,17,0,0,161765,0.0,1399/10/25,1399/10/30,0,0,C,130000000,0,5
43,813000100,21000100,17000000,21000100,20000000,213,-17,30,12,7,2,18906980,1.67,1399/10/25,1399/10/30,558000100,813000100,P,130000000,1,5
0,0,0,0,0,0,335,0,52,19,0,0,100000,0.0,1399/10/25,1399/10/30,0,0,C,134000000,0,5
42,996000000,24500000,23000000,23000000,24000000,284,0,22,12,6,2,23714286,12.93,1399/10/25,1399/10/30,996000000,996000000,P,134000000,1,5
15,1350000,90000,90000,90000,90000,163,-15,33,15,1,1,90000,1.56,1399/10/25,1399/10/30,1350000,1350000,C,138000000,0,5
26,729000100,29000100,28000000,29000100,28000000,117,-3,19,9,6,3,28038464,18.41,1399/10/25,1399/10/30,729000100,729000100,P,138000000,1,5
41,1408900,49900,20000,30000,49900,269,-41,37,15,3,2,34363,41.09,1399/10/25,1399/10/30,1328900,1408900,C,142000000,0,5
35,1128999700,33000000,32000000,33000000,32000000,137,0,18,11,6,2,32257134,9.72,1399/10/25,1399/10/30,1128999700,1128999700,P,142000000,1,5
0,0,0,0,0,0,23,0,10,7,0,0,1,0.0,1399/10/25,1399/10/30,0,0,C,146000000,0,5
15,525000000,35000000,35000000,35000000,35000000,15,0,5,4,4,1,35000000,7.13,1399/10/25,1399/10/30,525000000,525000000,P,146000000,1,5
5,50000,10000,10000,10000,10000,116,-5,19,11,1,1,10000,999900.0,1399/10/25,1399/10/30,50000,50000,C,150000000,0,5
0,0,0,0,0,0,22,0,7,5,0,0,41755504,0.2,1399/10/25,1399/10/30,0,0,P,150000000,1,5
0,0,0,0,0,0,72,0,14,8,0,0,1,0.0,1399/10/25,1399/10/30,0,0,C,154000000,0,5
0,0,0,0,0,0,3,0,4,3,0,0,45744336,0.19,1399/10/25,1399/10/30,0,0,P,154000000,1,5
34,2460200,80000,10100,10100,80000,406,-34,51,15,3,1,72359,27.64,1399/10/25,1399/10/30,2460200,2460200,C,158000000,0,5
0,0,0,0,0,0,29,0,6,3,0,0,49733168,0.18,1399/10/25,1399/10/30,0,0,P,158000000,1,5
0,0,0,0,0,0,95,0,34,13,0,0,307550,0.0,1399/10/25,1399/10/30,0,0,C,122000000,0,5
14,196400000,15000000,12000000,15000000,13800000,39,3,19,9,4,7,14028571,27.54,1399/10/25,1399/10/30,196400000,196400000,P,122000000,1,5
9,48000000,6000000,5000000,5000000,5000000,41,-7,18,10,1,3,5333333,28.89,1399/10/25,1399/10/30,48000000,48000000,C,102000000,0,5
24,31709900,2000000,900000,1934900,900000,73,15,16,11,4,6,1321246,230.31,1399/10/25,1399/10/30,31709900,31709900,P,102000000,0,5
0,0,0,0,0,0,404,0,62,20,0,0,400000,0.0,1399/10/27,1399/10/30,0,0,C,126000000,0,3
28,633796800,23800000,19999000,23500000,19999000,349,-24,34,14,6,6,22635600,33.38,1399/10/27,1399/10/30,281296800,633796800,P,126000000,1,3
45,1440500,50000,10000,30000,50000,252,-40,39,16,4,5,32011,80.21,1399/10/27,1399/10/30,690500,1440500,C,130000000,0,3
8,204000000,26500000,24000000,26000000,24000000,212,-1,29,12,4,4,25500000,34.87,1399/10/27,1399/10/30,204000000,204000000,P,130000000,1,3
28,280000,10000,10000,10000,10000,307,-28,49,19,1,3,10000,90.0,1399/10/27,1399/10/30,280000,280000,C,134000000,0,3
0,0,0,0,0,0,284,0,22,12,0,0,23714286,0.0,1399/10/27,1399/10/30,0,0,P,134000000,1,3
22,560200,30100,10000,10000,30100,141,-22,31,14,3,1,25464,71.71,1399/10/27,1399/10/30,110200,560200,C,138000000,0,3
0,0,0,0,0,0,117,0,19,9,0,0,28038464,0.0,1399/10/27,1399/10/30,0,0,P,138000000,1,3
31,349900,49900,10000,10000,49900,239,-30,37,16,3,2,11287,67.15,1399/10/27,1399/10/30,199900,349900,C,142000000,0,3
1,37900000,37900000,37900000,37900000,37900000,137,0,17,11,1,1,37900000,17.49,1399/10/27,1399/10/30,37900000,37900000,P,142000000,1,3
6,70000,20000,10000,10000,20000,18,-5,10,7,2,2,11667,1166600.0,1399/10/27,1399/10/30,70000,70000,C,146000000,0,3
0,0,0,0,0,0,15,0,5,4,0,0,35000000,0.0,1399/10/27,1399/10/30,0,0,P,146000000,1,3
23,230000,10000,10000,10000,10000,93,-23,17,10,2,1,10000,0.0,1399/10/27,1399/10/30,230000,230000,C,150000000,0,3
0,0,0,0,0,0,22,0,7,5,0,0,47292456,13.26,1399/10/27,1399/10/30,0,0,P,150000000,0,3
20,200000,10000,10000,10000,10000,52,-20,11,7,3,2,10000,999900.0,1399/10/27,1399/10/30,200000,200000,C,154000000,0,3
0,0,0,0,0,0,3,0,4,3,0,0,51285792,12.11,1399/10/27,1399/10/30,0,0,P,154000000,0,3
45,450100,10100,10000,10100,10000,361,-45,48,15,2,4,10002,86.18,1399/10/27,1399/10/30,450100,450100,C,158000000,0,3
0,0,0,0,0,0,29,0,6,3,0,0,55279128,11.15,1399/10/27,1399/10/30,0,0,P,158000000,0,3
2,200000,100000,100000,100000,100000,93,-2,31,12,2,2,100000,67.48,1399/10/27,1399/10/30,200000,200000,C,122000000,0,3
12,207340200,18000100,15300000,18000000,15300000,38,-1,20,10,6,5,17278350,23.17,1399/10/27,1399/10/30,207340200,207340200,P,122000000,1,3
25,53450000,2500000,1750000,1750000,2500000,38,-3,19,9,4,7,2138000,59.91,1399/10/27,1399/10/30,53450000,53450000,C,102000000,0,3
54,91389800,3000000,1000000,3000000,1200000,81,8,13,9,6,9,1692404,28.09,1399/10/27,1399/10/30,91389800,91389800,P,102000000,0,3
4,59000000,15000000,14000000,15000000,15000000,4,0,5,2,4,1,14750000,0.0,1399/10/27,1400/02/28,59000000,59000000,C,100000000,0,122
6,29000000,5000000,4000000,5000000,4000000,6,0,5,2,3,2,4833333,0.0,1399/10/27,1400/02/28,29000000,29000000,P,100000000,0,122
0,0,0,0,0,0,0,0,0,0,0,0,9409200,0.0,1399/10/27,1400/02/28,0,0,C,110000000,0,122
0,0,0,0,0,0,0,0,0,0,0,0,9738893,0.0,1399/10/27,1400/02/28,0,0,P,110000000,1,122
0,0,0,0,0,0,0,0,0,0,0,0,5900681,0.0,1399/10/27,1400/02/28,0,0,C,120000000,0,122
2,34000000,17000000,17000000,17000000,17000000,2,0,3,1,2,1,17000000,0.0,1399/10/27,1400/02/28,34000000,34000000,P,120000000,1,122
7,350100,50100,50000,50000,50100,397,-7,57,20,3,3,50014,87.5,1399/10/29,1399/10/30,350100,350100,C,126000000,0,1
18,445718600,26100000,23700000,26100000,23940000,342,-7,30,12,7,6,24762144,9.39,1399/10/29,1399/10/30,445718600,445718600,P,126000000,0,1
0,0,0,0,0,0,252,0,39,16,0,0,32011,0.0,1399/10/29,1399/10/30,0,0,C,130000000,0,1
5,140499900,29999900,27000000,29999900,27000000,212,0,31,13,4,2,28099980,10.2,1399/10/29,1399/10/30,140499900,140499900,P,130000000,0,1
0,0,0,0,0,0,307,0,49,19,0,0,10000,0.0,1399/10/29,1399/10/30,0,0,C,134000000,0,1
3,101400000,33800000,33800000,33800000,33800000,284,0,23,13,2,1,33800000,42.53,1399/10/29,1399/10/30,101400000,101400000,P,134000000,0,1
0,0,0,0,0,0,141,0,31,14,0,0,100,99.61,1399/10/29,1399/10/30,0,0,C,138000000,0,1
0,0,0,0,0,0,117,0,19,9,0,0,28038464,0.0,1399/10/29,1399/10/30,0,0,P,138000000,1,1
17,2100,500,100,500,100,226,-13,36,16,3,2,124,98.9,1399/10/29,1399/10/30,2100,2100,C,142000000,0,1
0,0,0,0,0,0,137,0,17,11,0,0,37900000,0.0,1399/10/29,1399/10/30,0,0,P,142000000,1,1
4,40000,10000,10000,10000,10000,14,-4,8,7,1,2,10000,14.29,1399/10/29,1399/10/30,40000,40000,C,146000000,0,1
0,0,0,0,0,0,15,0,5,4,0,0,35000000,0.0,1399/10/29,1399/10/30,0,0,P,146000000,1,1
31,3100,100,100,100,100,67,-26,16,9,2,1,100,99.0,1399/10/29,1399/10/30,3100,3100,C,150000000,0,1
0,0,0,0,0,0,22,0,7,5,0,0,52217740,10.41,1399/10/29,1399/10/30,0,0,P,150000000,0,1
24,2400,100,100,100,100,52,0,11,7,1,2,100,99.0,1399/10/29,1399/10/30,2400,2400,C,154000000,0,1
1,53000000,53000000,53000000,53000000,53000000,3,0,4,3,1,1,53000000,3.34,1399/10/29,1399/10/30,53000000,53000000,P,154000000,0,1
5,50000,10000,10000,10000,10000,356,-5,47,15,2,2,10000,0.02,1399/10/29,1399/10/30,50000,50000,C,158000000,0,1
0,0,0,0,0,0,29,0,6,3,0,0,60213296,8.93,1399/10/29,1399/10/30,0,0,P,158000000,0,1
12,980100,100000,60000,80000,60000,81,-12,26,11,3,3,81675,18.33,1399/10/29,1399/10/30,980100,980100,C,122000000,0,1
7,141749900,21949900,18000000,21949900,20000000,37,-1,18,8,5,5,20249986,17.2,1399/10/29,1399/10/30,141749900,141749900,P,122000000,0,1
9,7000000,1500000,500000,500000,1500000,29,-9,16,8,3,1,777778,63.62,1399/10/29,1399/10/30,7000000,7000000,C,102000000,1,1
50,157670400,6500000,2499900,4499900,2499900,47,-34,12,8,4,7,3153408,86.33,1399/10/29,1399/10/30,157670400,157670400,P,102000000,0,1
0,0,0,0,0,0,4,0,5,2,0,0,14750000,0.0,1399/10/29,1400/02/28,0,0,C,100000000,0,120
8,52500000,7000000,5500000,7000000,5500000,12,6,8,4,5,3,6562500,35.78,1399/10/29,1400/02/28,52500000,52500000,P,100000000,0,120
0,0,0,0,0,0,0,0,0,0,0,0,7023365,25.36,1399/10/29,1400/02/28,0,0,C,110000000,0,120
3,27000000,9000000,9000000,9000000,9000000,3,0,2,2,1,1,9000000,7.59,1399/10/29,1400/02/28,27000000,27000000,P,110000000,1,120
0,0,0,0,0,0,0,0,0,0,0,0,4211124,28.63,1399/10/29,1400/02/28,0,0,C,120000000,0,120
3,50400000,16800000,16800000,16800000,16800000,5,3,3,1,1,1,16800000,1.18,1399/10/29,1400/02/28,50400000,50400000,P,120000000,1,120
28,91200,15000,100,100,5000,0,0,0,19,4,3,3257,93.49,1399/10/30,1399/10/30,91200,91200,C,126000000,0,0
27,634015100,26000000,19003800,19003800,25000000,0,0,0,11,8,6,23482040,5.17,1399/10/30,1399/10/30,634015100,634015100,P,126000000,0,0
10,125000,24900,100,100,24900,0,0,0,16,2,2,12500,60.95,1399/10/30,1399/10/30,125000,125000,C,130000000,0,0
12,314000100,30000000,24000000,26000000,30000000,0,0,0,12,8,6,26166676,6.88,1399/10/30,1399/10/30,314000100,314000100,P,130000000,1,0
5,156500000,32000000,30000000,30500000,32000000,0,0,0,13,3,3,31300000,7.4,1399/10/30,1399/10/30,156500000,156500000,P,134000000,0,0
5,500,100,100,100,100,0,0,0,14,1,1,100,0.0,1399/10/30,1399/10/30,500,500,C,138000000,0,0
3,101999900,35999900,33000000,33000000,35999900,0,0,0,10,2,2,33999968,21.26,1399/10/30,1399/10/30,101999900,101999900,P,138000000,1,0
2,90000000,46000000,44000000,46000000,44000000,0,0,0,6,1,1,45000000,13.82,1399/10/30,1399/10/30,90000000,90000000,P,150000000,1,0
18,1800,100,100,100,100,0,0,0,15,2,1,100,99.0,1399/10/30,1399/10/30,1800,1800,C,158000000,0,0
14,225500,25000,100,100,25000,0,0,0,11,2,2,16107,80.28,1399/10/30,1399/10/30,225500,225500,C,122000000,0,0
16,263502200,23000000,14000200,14000200,23000000,0,0,0,6,5,4,16468888,18.67,1399/10/30,1399/10/30,263502200,263502200,P,122000000,1,0
21,5149800,500000,50000,100100,100000,0,0,0,6,6,6,245229,68.47,1399/10/30,1399/10/30,5149800,5149800,C,102000000,1,0
32,89800200,5000000,500000,500000,4500000,0,0,0,6,8,6,2806256,11.01,1399/10/30,1399/10/30,89800200,89800200,P,102000000,0,0
1,15000000,15000000,15000000,15000000,15000000,5,1,6,3,1,1,15000000,1.69,1399/10/30,1400/02/28,15000000,15000000,C,100000000,0,119
6,35999900,6000000,5999900,6000000,5999900,18,6,9,4,1,2,5999983,8.57,1399/10/30,1400/02/28,35999900,35999900,P,100000000,0,119
0,0,0,0,0,0,0,0,0,0,0,0,8951152,27.45,1399/10/30,1400/02/28,0,0,C,110000000,0,119
2,18000000,9000000,9000000,9000000,9000000,5,2,2,2,1,1,9000000,0.0,1399/10/30,1400/02/28,18000000,18000000,P,110000000,1,119
0,0,0,0,0,0,0,0,0,0,0,0,5585151,32.63,1399/10/30,1400/02/28,0,0,C,120000000,0,119
0,0,0,0,0,0,5,0,3,1,0,0,16800000,0.0,1399/10/30,1400/02/28,0,0,P,120000000,1,119
17,263000000,15750000,15000000,15500000,15000000,22,17,11,5,3,2,15470588,3.14,1399/11/01,1400/02/28,263000000,263000000,C,100000000,0,118
29,158093600,5500000,5000000,5500000,5000000,43,25,15,7,4,8,5451503,9.14,1399/11/01,1400/02/28,158093600,75593600,P,100000000,0,118
33,288300300,10000000,8000000,8500100,10000000,32,0,8,6,5,5,8736373,2.4,1399/11/01,1400/02/28,288300300,153300300,C,110000000,0,118
67,583951100,9000000,8000000,8200000,9000000,40,35,5,4,6,3,9911046,10.12,1399/11/01,1400/02/28,583951100,583951100,P,110000000,1,118
27,145350000,5500000,5190000,5190000,5500000,27,0,9,6,4,5,5383333,3.61,1399/11/01,1400/02/28,145350000,62850000,C,120000000,0,118
0,0,0,0,0,0,5,0,3,1,0,0,16800000,0.0,1399/11/01,1400/02/28,0,0,P,120000000,1,118
18,239804000,14000000,1804000,14000000,1804000,40,18,18,8,5,3,13322444,13.89,1399/11/02,1400/02/28,239804000,29804000,C,100000000,0,117
11,47800000,5000000,3800000,5000000,3800000,42,-1,15,7,4,2,4345455,20.29,1399/11/02,1400/02/28,47800000,47800000,P,100000000,0,117
21,172747000,9000000,8000000,8750000,9000000,45,13,10,6,4,4,8226048,5.84,1399/11/02,1400/02/28,172747000,52747000,C,110000000,0,117
27,212500000,9000000,7000000,9000000,7000000,65,25,7,5,4,5,7870370,20.59,1399/11/02,1400/02/28,212500000,107500000,P,110000000,1,117
15,84400000,6000000,5583000,5600000,6000000,42,15,15,7,3,5,5626667,4.52,1399/11/02,1400/02/28,84400000,84400000,C,120000000,0,117
0,0,0,0,0,0,5,0,3,1,0,0,14880083,11.43,1399/11/02,1400/02/28,0,0,P,120000000,1,117
13,176900000,13900000,13000000,13500000,13000000,51,11,24,9,5,6,13607692,2.14,1399/11/04,1400/02/28,150900000,176900000,C,100000000,0,115
14,78671500,5710200,5000000,5490000,5600000,53,11,20,8,4,4,5619393,29.32,1399/11/04,1400/02/28,78671500,78671500,P,100000000,0,115
21,167400000,8000000,7900000,8000000,7900000,49,4,12,7,2,2,7971429,3.1,1399/11/04,1400/02/28,31600000,47400000,C,110000000,0,115
15,144720000,10400000,9000000,9000000,10400000,78,13,10,4,4,2,9648000,22.59,1399/11/04,1400/02/28,144720000,144720000,P,110000000,1,115
7,37200000,5400000,5100000,5100000,5100000,45,3,18,7,4,3,5314286,5.55,1399/11/04,1400/02/28,37200000,37200000,C,120000000,0,115
1,15100000,15100000,15100000,15100000,15100000,6,1,5,2,1,1,15100000,1.48,1399/11/04,1400/02/28,15100000,15100000,P,120000000,1,115
33,516179000,16500000,14500000,16500000,14500000,71,20,24,7,6,9,15641788,14.95,1399/11/05,1400/02/28,516179000,516179000,C,100000000,0,114
23,115801100,5050100,5000000,5000200,5000000,64,11,22,7,4,4,5034830,10.4,1399/11/05,1400/02/28,115801100,115801100,P,100000000,0,114
18,168490000,9500000,9250000,9500000,9390000,67,18,15,7,4,2,9360556,17.43,1399/11/05,1400/02/28,168490000,168490000,C,110000000,0,114
6,51000000,8500000,8500000,8500000,8500000,82,4,11,5,1,2,8500000,11.9,1399/11/05,1400/02/28,51000000,51000000,P,110000000,1,114
28,187715000,7500000,5900000,5975000,6000000,70,25,20,9,6,7,6704107,26.15,1399/11/05,1400/02/28,77715000,97715000,C,120000000,0,114
15,228700600,16000000,15000000,15100000,15500000,20,14,8,5,4,3,15246707,0.97,1399/11/05,1400/02/28,228700600,228700600,P,120000000,1,114
0,0,0,0,0,0,71,0,24,7,0,0,15641788,0.0,1399/11/06,1400/02/28,0,0,C,100000000,0,113
22,100551400,5000000,4500000,4500100,4500000,66,2,22,7,5,3,4570518,9.22,1399/11/06,1400/02/28,55551400,100551400,P,100000000,0,113
0,0,0,0,0,0,67,0,15,7,0,0,9360556,0.0,1399/11/06,1400/02/28,0,0,C,110000000,0,113
7,56600000,8100000,8000000,8000000,8100000,82,0,12,6,2,1,8085714,4.87,1399/11/06,1400/02/28,56600000,56600000,P,110000000,1,113
9,49802700,5600400,5500200,5500200,5600400,79,9,23,10,4,2,5533633,17.46,1399/11/06,1400/02/28,49802700,49802700,C,120000000,0,113
29,369601500,14800000,12600000,14800000,12600000,47,27,11,6,6,3,12744879,16.41,1399/11/06,1400/02/28,369601500,27800000,P,120000000,1,113
3,42900000,14400000,14200000,14200000,14400000,73,2,27,7,3,1,14300000,8.58,1399/11/07,1400/02/28,42900000,42900000,C,100000000,0,112
23,138999900,6500000,5999900,6500000,5999900,89,23,25,8,2,4,6043474,32.23,1399/11/07,1400/02/28,138999900,48999900,P,100000000,0,112
8,61400000,8000000,7600000,7800000,8000000,67,0,17,7,3,2,7675000,18.01,1399/11/07,1400/02/28,15800000,61400000,C,110000000,0,112
7,69999800,11000000,9500000,11000000,9500000,80,-2,12,6,3,4,9999971,23.67,1399/11/07,1400/02/28,69999800,69999800,P,110000000,1,112
14,70000000,5000000,5000000,5000000,5000000,78,-1,25,10,2,3,5000000,9.64,1399/11/07,1400/02/28,20000000,70000000,C,120000000,0,112
8,123200000,16000000,15000000,16000000,15500000,53,6,13,7,3,3,15400000,20.83,1399/11/07,1400/02/28,123200000,123200000,P,120000000,1,112
46,710080000,15700000,15250000,15690000,15250000,117,44,30,9,6,7,15436522,7.95,1399/11/08,1400/02/28,710080000,246580000,C,100000000,0,111
56,307165900,5900000,5110000,5499900,5550000,97,8,26,10,6,8,5485105,9.24,1399/11/08,1400/02/28,307165900,307165900,P,100000000,0,111
5,42003100,9500000,8001000,8001000,9500000,69,2,19,7,5,3,8400620,9.45,1399/11/08,1400/02/28,42003100,42003100,C,110000000,0,111
9,73300000,8500000,8100000,8100000,8500000,88,8,12,6,2,1,8144444,18.56,1399/11/08,1400/02/28,73300000,73300000,P,110000000,1,111
9,46375300,5950000,5000000,5000000,5950000,83,5,27,10,6,3,5152811,3.06,1399/11/08,1400/02/28,46375300,46375300,C,120000000,0,111
13,175960000,13900000,13500000,13510000,13500000,53,0,13,7,2,2,13535385,12.11,1399/11/08,1400/02/28,175960000,175960000,P,120000000,1,111
20,301240000,15450000,14500000,14500000,14990000,122,5,32,9,4,3,15062000,2.43,1399/11/09,1400/02/28,76300000,301240000,C,100000000,0,110
17,94999900,6000000,5000000,5600000,6000000,96,-1,24,9,3,4,5588229,1.88,1399/11/09,1400/02/28,11000000,94999900,P,100000000,0,110
13,103540000,8000000,7700000,7900000,7700000,81,12,21,7,3,4,7964615,5.19,1399/11/09,1400/02/28,103540000,103540000,C,110000000,0,110
9,81100000,9100000,9000000,9000000,9000000,95,7,11,5,2,4,9011111,10.64,1399/11/09,1400/02/28,81100000,72000000,P,110000000,1,110
10,49880000,5000000,4960000,4980000,5000000,86,3,27,11,3,3,4988000,3.2,1399/11/09,1400/02/28,49880000,49880000,C,120000000,0,110
1,15100000,15100000,15100000,15100000,15100000,53,0,14,8,1,1,15100000,11.56,1399/11/09,1400/02/28,15100000,15100000,P,120000000,1,110
25,411284000,18400000,16000000,16000000,17500000,145,23,34,10,8,6,16451360,9.22,1399/11/11,1400/02/28,411284000,411284000,C,100000000,0,108
39,192003400,5100000,4500100,4700000,5000000,108,12,26,11,5,4,4923164,11.9,1399/11/11,1400/02/28,192003400,45000200,P,100000000,0,108
28,281180600,11000000,9000000,9000000,10000000,95,14,22,8,6,7,10042164,26.08,1399/11/11,1400/02/28,281180600,281180600,C,110000000,0,108
3,24500000,8300000,8000000,8200000,8000000,98,3,13,6,2,1,8166667,9.37,1399/11/11,1400/02/28,24500000,24500000,P,110000000,1,108
14,81320000,6000000,5500000,5520000,5500000,92,6,29,11,6,7,5808571,16.45,1399/11/11,1400/02/28,81320000,81320000,C,120000000,0,108
1,13500000,13500000,13500000,13500000,13500000,53,0,14,8,1,1,13500000,10.6,1399/11/11,1400/02/28,13500000,13500000,P,120000000,1,108
43,764339000,18000000,17000000,18000000,17000000,184,39,33,10,4,8,17775326,8.05,1399/11/12,1400/02/28,764339000,494339000,C,100000000,0,107
26,129203000,5000000,4801000,4801000,5000000,110,2,25,10,3,3,4969346,0.94,1399/11/12,1400/02/28,129203000,129203000,P,100000000,0,107
11,107636000,9999000,9200000,9999000,9200000,102,7,23,8,3,5,9785091,2.56,1399/11/12,1400/02/28,107636000,107636000,C,110000000,0,107
4,31950000,8000000,7950000,7950000,8000000,100,2,13,6,3,2,7987500,2.19,1399/11/12,1400/02/28,31950000,31950000,P,110000000,1,107
1,5700000,5700000,5700000,5700000,5700000,91,-1,28,11,1,1,5700000,1.87,1399/11/12,1400/02/28,5700000,5700000,C,120000000,0,107
3,39500000,13500000,13000000,13500000,13000000,53,0,13,8,3,2,13166667,2.47,1399/11/12,1400/02/28,39500000,39500000,P,120000000,1,107
19,336346900,17900000,17000000,17000000,17090000,183,-1,32,10,4,8,17702468,0.41,1399/11/13,1400/02/28,68270000,336346900,C,100000000,0,106
19,92720100,5000000,4710000,4800000,4800100,128,18,28,13,4,4,4880005,1.8,1399/11/13,1400/02/28,92720100,63620100,P,100000000,0,106
2,18899000,9999000,8900000,8900000,9999000,101,-1,23,9,2,2,9449500,3.43,1399/11/13,1400/02/28,18899000,18899000,C,110000000,0,106
1,8500000,8500000,8500000,8500000,8500000,101,1,14,6,1,1,8500000,6.42,1399/11/13,1400/02/28,8500000,8500000,P,110000000,1,106
1,6499000,6499000,6499000,6499000,6499000,91,0,29,12,1,1,6499000,14.02,1399/11/13,1400/02/28,6499000,6499000,C,120000000,0,106
0,0,0,0,0,0,53,0,13,8,0,0,13166667,0.0,1399/11/13,1400/02/28,0,0,P,120000000,1,106
21,353600300,17000000,15620000,17000000,16000300,194,11,31,10,4,4,16838110,4.88,1399/11/14,1400/02/28,353600300,353600300,C,100000000,0,105
31,151920000,5000000,4800000,4850000,4900000,141,13,26,13,8,6,4900645,0.42,1399/11/14,1400/02/28,117720000,83320000,P,100000000,0,105
25,212700000,9400000,8000000,9400000,8500000,100,-1,23,9,6,6,8508000,9.96,1399/11/14,1400/02/28,108700000,212700000,C,110000000,0,105
2,17000000,8500000,8500000,8500000,8500000,103,2,14,6,1,1,8500000,0.0,1399/11/14,1400/02/28,17000000,17000000,P,110000000,1,105
22,118000000,5500000,5100000,5500000,5100000,100,9,31,13,5,4,5363636,17.47,1399/11/14,1400/02/28,112900000,118000000,C,120000000,0,105
1,13100000,13100000,13100000,13100000,13100000,52,-1,13,8,1,1,13100000,0.51,1399/11/14,1400/02/28,13100000,13100000,P,120000000,1,105
0,0,0,0,0,0,194,0,31,10,0,0,16838110,0.0,1399/11/15,1400/02/28,0,0,C,100000000,0,104
4,20799900,5200000,5199900,5200000,5200000,145,4,28,13,2,3,5199975,6.11,1399/11/15,1400/02/28,20799900,20799900,P,100000000,0,104
0,0,0,0,0,0,100,0,23,9,0,0,8508000,0.0,1399/11/15,1400/02/28,0,0,C,110000000,0,104
0,0,0,0,0,0,103,0,14,6,0,0,8500000,0.0,1399/11/15,1400/02/28,0,0,P,110000000,1,104
7,34440100,4990000,4500100,4990000,4500100,107,7,33,14,2,2,4920014,8.27,1399/11/15,1400/02/28,34440100,34440100,C,120000000,0,104
15,210000000,14000000,14000000,14000000,14000000,65,13,13,8,1,1,14000000,6.87,1399/11/15,1400/02/28,210000000,0,P,120000000,1,104
0,0,0,0,0,0,194,0,31,10,0,0,16838110,0.0,1399/11/16,1400/02/28,0,0,C,100000000,0,103
3,16100000,5400000,5300000,5300000,5400000,148,3,30,13,2,2,5366667,3.21,1399/11/16,1400/02/28,16100000,16100000,P,100000000,0,103
0,0,0,0,0,0,100,0,23,9,0,0,8508000,0.0,1399/11/16,1400/02/28,0,0,C,110000000,0,103
0,0,0,0,0,0,103,0,14,6,0,0,8500000,0.0,1399/11/16,1400/02/28,0,0,P,110000000,1,103
1,4300000,4300000,4300000,4300000,4300000,106,-1,33,14,1,1,4300000,12.6,1399/11/16,1400/02/28,4300000,4300000,C,120000000,0,103
0,0,0,0,0,0,65,0,13,8,0,0,14000000,0.0,1399/11/16,1400/02/28,0,0,P,120000000,1,103
13,194980000,17000000,13000000,13000000,17000000,198,4,30,9,5,5,14998462,10.93,1399/11/18,1400/02/28,142980000,194980000,C,100000000,0,101
49,240451400,5100000,4750000,4750200,5100000,152,4,29,14,5,3,4907171,8.56,1399/11/18,1400/02/28,178700800,240451400,P,100000000,0,101
2,17500000,9000000,8500000,8500000,9000000,100,0,24,10,2,1,8750000,2.84,1399/11/18,1400/02/28,17500000,17500000,C,110000000,0,101
5,43530000,9000000,8510000,8510000,9000000,108,5,14,6,2,1,8706000,2.42,1399/11/18,1400/02/28,43530000,43530000,P,110000000,1,101
16,74650000,4900000,4600000,4600000,4900000,100,-6,33,14,2,3,4665625,8.5,1399/11/18,1400/02/28,19450000,74650000,C,120000000,0,101
17,244700000,14400000,14300000,14400000,14400000,81,16,14,9,1,2,14394118,2.82,1399/11/18,1400/02/28,244700000,244700000,P,120000000,1,101
13,203320000,16200000,14520000,16100000,16200000,209,11,30,9,4,4,15640000,4.28,1399/11/19,1400/02/28,203320000,203320000,C,100000000,0,100
35,167300300,4900000,4700000,4750000,4900000,150,-2,30,14,4,5,4780009,2.59,1399/11/19,1400/02/28,43400300,167300300,P,100000000,0,100
18,154084000,8899900,8060000,8899900,8120000,107,7,23,10,5,6,8560222,2.17,1399/11/19,1400/02/28,154084000,154084000,C,110000000,0,100
7,55999500,8000000,7999900,7999900,8000000,115,7,16,7,1,2,7999929,8.11,1399/11/19,1400/02/28,55999500,55999500,P,110000000,1,100
14,67640000,5000000,4620000,4800000,5000000,112,12,35,15,4,3,4831429,3.55,1399/11/19,1400/02/28,67640000,67640000,C,120000000,0,100
13,181999900,14000000,13999900,14000000,14000000,94,13,15,9,1,2,13999992,2.74,1399/11/19,1400/02/28,181999900,181999900,P,120000000,1,100
